"ADAMS/View model name: TP_6572N_vRoad_N45_nlParameter"
	"2016-04-"	"9 16:19:45"

" Result ID"	"Result Type"	"I Marker ID"	"J Marker ID"	"Result Title"
"DYSensor4_MR4_ver"	"  Variable"	"     (N/A)"	"     (N/A)"	"(No Comment)"

"TIME      "	"Q         "
8.500000e-002	2.225582e+000
8.600000e-002	2.244181e+000
8.650000e-002	2.255013e+000
8.700000e-002	2.266857e+000
8.800000e-002	2.293542e+000
8.900000e-002	2.324161e+000
9.000000e-002	2.358632e+000
9.100000e-002	2.396865e+000
9.200000e-002	2.438884e+000
9.300000e-002	2.484547e+000
9.400000e-002	2.533460e+000
9.500000e-002	2.585720e+000
9.550000e-002	2.613071e+000
9.600000e-002	2.641218e+000
9.700000e-002	2.699848e+000
9.800000e-002	2.761505e+000
9.900000e-002	2.826075e+000
1.000000e-001	2.893440e+000
1.010000e-001	2.963476e+000
1.020000e-001	3.036049e+000
1.030000e-001	3.111022e+000
1.040000e-001	3.188252e+000
1.050000e-001	3.267606e+000
1.060000e-001	3.348922e+000
1.070000e-001	3.432048e+000
1.080000e-001	3.516831e+000
1.090000e-001	3.603116e+000
1.100000e-001	3.690744e+000
1.110000e-001	3.779556e+000
1.120000e-001	3.869392e+000
1.130000e-001	3.960091e+000
1.140000e-001	4.051491e+000
1.150000e-001	4.143431e+000
1.160000e-001	4.235747e+000
1.170000e-001	4.328280e+000
1.180000e-001	4.420869e+000
1.190000e-001	4.513353e+000
1.200000e-001	4.605574e+000
1.210000e-001	4.697375e+000
1.220000e-001	4.788601e+000
1.230000e-001	4.879097e+000
1.240000e-001	4.968710e+000
1.250000e-001	5.057290e+000
1.260000e-001	5.144652e+000
1.270000e-001	5.230753e+000
1.280000e-001	5.315416e+000
1.290000e-001	5.398521e+000
1.300000e-001	5.479965e+000
1.310000e-001	5.559656e+000
1.320000e-001	5.637511e+000
1.330000e-001	5.713443e+000
1.340000e-001	5.787364e+000
1.350000e-001	5.859180e+000
1.360000e-001	5.928796e+000
1.370000e-001	5.996121e+000
1.380000e-001	6.061067e+000
1.390000e-001	6.123555e+000
1.400000e-001	6.183509e+000
1.410000e-001	6.240857e+000
1.420000e-001	6.295533e+000
1.430000e-001	6.347470e+000
1.440000e-001	6.396612e+000
1.450000e-001	6.442909e+000
1.460000e-001	6.486304e+000
1.470000e-001	6.526751e+000
1.480000e-001	6.564207e+000
1.490000e-001	6.598634e+000
1.500000e-001	6.629999e+000
1.510000e-001	6.658273e+000
1.520000e-001	6.683432e+000
1.530000e-001	6.705454e+000
1.540000e-001	6.724324e+000
1.550000e-001	6.740030e+000
1.560000e-001	6.752563e+000
1.570000e-001	6.761921e+000
1.580000e-001	6.768105e+000
1.590000e-001	6.771122e+000
1.600000e-001	6.770980e+000
1.610000e-001	6.767691e+000
1.620000e-001	6.761271e+000
1.630000e-001	6.751742e+000
1.640000e-001	6.739129e+000
1.650000e-001	6.723462e+000
1.660000e-001	6.704775e+000
1.670000e-001	6.683103e+000
1.680000e-001	6.658488e+000
1.690000e-001	6.630972e+000
1.700000e-001	6.600603e+000
1.710000e-001	6.567432e+000
1.720000e-001	6.531512e+000
1.720000e-001	6.531512e+000
1.730000e-001	6.492900e+000
1.740000e-001	6.451658e+000
1.750000e-001	6.407847e+000
1.760000e-001	6.361534e+000
1.770000e-001	6.312788e+000
1.780000e-001	6.261682e+000
1.790000e-001	6.208290e+000
1.800000e-001	6.152692e+000
1.810000e-001	6.094982e+000
1.820000e-001	6.035233e+000
1.830000e-001	5.973509e+000
1.840000e-001	5.909909e+000
1.850000e-001	5.844520e+000
1.860000e-001	5.777433e+000
1.870000e-001	5.708747e+000
1.880000e-001	5.638548e+000
1.890000e-001	5.566960e+000
1.900000e-001	5.494084e+000
1.910000e-001	5.420047e+000
1.920000e-001	5.344989e+000
1.930000e-001	5.269048e+000
1.940000e-001	5.192363e+000
1.950000e-001	5.115066e+000
1.960000e-001	5.037280e+000
1.970000e-001	4.959127e+000
1.980000e-001	4.880735e+000
1.990000e-001	4.802218e+000
2.000000e-001	4.723714e+000
2.010000e-001	4.645353e+000
2.020000e-001	4.567264e+000
2.030000e-001	4.489572e+000
2.040000e-001	4.412404e+000
2.050000e-001	4.335883e+000
2.060000e-001	4.260134e+000
2.070000e-001	4.185275e+000
2.080000e-001	4.111427e+000
2.090000e-001	4.038706e+000
2.100000e-001	3.967226e+000
2.110000e-001	3.897101e+000
2.120000e-001	3.828438e+000
2.130000e-001	3.761346e+000
2.140000e-001	3.695929e+000
2.150000e-001	3.632287e+000
2.160000e-001	3.570519e+000
2.170000e-001	3.510718e+000
2.180000e-001	3.452977e+000
2.190000e-001	3.397383e+000
2.200000e-001	3.344020e+000
2.210000e-001	3.292968e+000
2.220000e-001	3.244302e+000
2.230000e-001	3.198096e+000
2.240000e-001	3.154417e+000
2.250000e-001	3.113327e+000
2.251061e-001	3.109128e+000
2.255928e-001	3.090229e+000
2.260000e-001	3.074901e+000
2.270000e-001	3.039171e+000
2.280000e-001	3.006210e+000
2.290000e-001	2.976080e+000
2.300000e-001	2.948841e+000
2.310000e-001	2.924545e+000
2.320000e-001	2.903232e+000
2.330000e-001	2.884931e+000
2.340000e-001	2.869664e+000
2.350000e-001	2.857443e+000
2.360000e-001	2.848279e+000
2.370000e-001	2.842177e+000
2.380000e-001	2.839136e+000
2.390000e-001	2.839150e+000
2.400000e-001	2.842204e+000
2.410000e-001	2.848281e+000
2.420000e-001	2.857354e+000
2.430000e-001	2.869390e+000
2.440000e-001	2.884352e+000
2.450000e-001	2.902194e+000
2.460000e-001	2.922867e+000
2.470000e-001	2.946315e+000
2.480000e-001	2.972478e+000
2.490000e-001	3.001290e+000
2.500000e-001	3.032680e+000
2.510000e-001	3.066571e+000
2.520000e-001	3.102883e+000
2.530000e-001	3.141527e+000
2.540000e-001	3.182574e+000
2.550000e-001	3.225639e+000
2.560000e-001	3.270740e+000
2.570000e-001	3.317810e+000
2.575000e-001	3.342054e+000
2.580000e-001	3.366756e+000
2.590000e-001	3.417492e+000
2.600000e-001	3.469935e+000
2.610000e-001	3.523985e+000
2.620000e-001	3.579542e+000
2.630000e-001	3.636504e+000
2.640000e-001	3.694763e+000
2.650000e-001	3.754211e+000
2.660000e-001	3.814737e+000
2.670000e-001	3.876227e+000
2.680000e-001	3.938570e+000
2.690000e-001	4.001651e+000
2.700000e-001	4.065357e+000
2.710000e-001	4.129573e+000
2.720000e-001	4.194184e+000
2.730000e-001	4.259074e+000
2.740000e-001	4.324129e+000
2.750000e-001	4.389229e+000
2.760000e-001	4.454239e+000
2.770000e-001	4.519033e+000
2.780000e-001	4.583555e+000
2.790000e-001	4.647698e+000
2.800000e-001	4.711343e+000
2.810000e-001	4.774393e+000
2.820000e-001	4.836761e+000
2.830000e-001	4.898371e+000
2.840000e-001	4.959154e+000
2.850000e-001	5.019044e+000
2.860000e-001	5.077968e+000
2.870000e-001	5.135852e+000
2.880000e-001	5.192616e+000
2.890000e-001	5.248184e+000
2.900000e-001	5.302478e+000
2.910000e-001	5.355426e+000
2.920000e-001	5.406959e+000
2.930000e-001	5.457010e+000
2.940000e-001	5.505517e+000
2.950000e-001	5.552420e+000
2.960000e-001	5.597660e+000
2.970000e-001	5.641180e+000
2.980000e-001	5.682927e+000
2.990000e-001	5.722850e+000
3.000000e-001	5.760901e+000
3.010000e-001	5.797036e+000
3.020000e-001	5.831211e+000
3.030000e-001	5.863389e+000
3.040000e-001	5.893532e+000
3.050000e-001	5.921607e+000
3.060000e-001	5.947585e+000
3.070000e-001	5.971443e+000
3.080000e-001	5.993153e+000
3.090000e-001	6.012694e+000
3.100000e-001	6.030048e+000
3.110000e-001	6.045201e+000
3.120000e-001	6.058140e+000
3.130000e-001	6.068856e+000
3.140000e-001	6.077344e+000
3.150000e-001	6.083600e+000
3.160000e-001	6.087626e+000
3.170000e-001	6.089423e+000
3.180000e-001	6.089000e+000
3.190000e-001	6.086364e+000
3.200000e-001	6.081528e+000
3.210000e-001	6.074507e+000
3.220000e-001	6.065317e+000
3.230000e-001	6.053980e+000
3.240000e-001	6.040518e+000
3.250000e-001	6.024958e+000
3.260000e-001	6.007326e+000
3.260000e-001	6.007326e+000
3.270000e-001	5.987655e+000
3.280000e-001	5.965977e+000
3.290000e-001	5.942329e+000
3.300000e-001	5.916748e+000
3.310000e-001	5.889275e+000
3.320000e-001	5.859952e+000
3.330000e-001	5.828826e+000
3.340000e-001	5.795943e+000
3.350000e-001	5.761352e+000
3.360000e-001	5.725105e+000
3.370000e-001	5.687255e+000
3.380000e-001	5.647857e+000
3.390000e-001	5.606968e+000
3.400000e-001	5.564647e+000
3.410000e-001	5.520954e+000
3.420000e-001	5.475952e+000
3.430000e-001	5.429704e+000
3.440000e-001	5.382274e+000
3.450000e-001	5.333729e+000
3.460000e-001	5.284137e+000
3.470000e-001	5.233567e+000
3.480000e-001	5.182088e+000
3.490000e-001	5.129771e+000
3.500000e-001	5.076689e+000
3.510000e-001	5.022915e+000
3.520000e-001	4.968522e+000
3.530000e-001	4.913584e+000
3.540000e-001	4.858178e+000
3.550000e-001	4.802378e+000
3.560000e-001	4.746260e+000
3.570000e-001	4.689902e+000
3.580000e-001	4.633380e+000
3.590000e-001	4.576772e+000
3.594387e-001	4.551931e+000
3.597818e-001	4.532503e+000
3.600000e-001	4.520155e+000
3.600448e-001	4.517621e+000
3.610000e-001	4.463612e+000
3.620000e-001	4.407235e+000
3.630000e-001	4.351135e+000
3.640000e-001	4.295422e+000
3.650000e-001	4.240206e+000
3.660000e-001	4.185593e+000
3.670000e-001	4.131678e+000
3.680000e-001	4.078560e+000
3.690000e-001	4.026312e+000
3.700000e-001	3.975021e+000
3.710000e-001	3.924791e+000
3.720000e-001	3.875727e+000
3.730000e-001	3.827929e+000
3.740000e-001	3.781497e+000
3.750000e-001	3.736522e+000
3.760000e-001	3.693085e+000
3.770000e-001	3.651263e+000
3.780000e-001	3.611130e+000
3.790000e-001	3.572757e+000
3.800000e-001	3.536210e+000
3.810000e-001	3.501553e+000
3.820000e-001	3.468847e+000
3.830000e-001	3.438146e+000
3.840000e-001	3.409502e+000
3.850000e-001	3.382960e+000
3.860000e-001	3.358561e+000
3.870000e-001	3.336341e+000
3.880000e-001	3.316332e+000
3.890000e-001	3.298562e+000
3.900000e-001	3.283052e+000
3.910000e-001	3.269820e+000
3.920000e-001	3.258880e+000
3.930000e-001	3.250240e+000
3.940000e-001	3.243903e+000
3.950000e-001	3.239867e+000
3.960000e-001	3.238127e+000
3.970000e-001	3.238672e+000
3.980000e-001	3.241486e+000
3.990000e-001	3.246551e+000
4.000000e-001	3.253840e+000
4.010000e-001	3.263462e+000
4.020000e-001	3.275377e+000
4.030000e-001	3.289475e+000
4.040000e-001	3.305397e+000
4.050000e-001	3.323289e+000
4.060000e-001	3.343179e+000
4.070000e-001	3.365023e+000
4.080000e-001	3.388778e+000
4.090000e-001	3.414409e+000
4.100000e-001	3.441872e+000
4.110000e-001	3.471123e+000
4.120000e-001	3.502114e+000
4.130000e-001	3.534791e+000
4.140000e-001	3.569094e+000
4.150000e-001	3.604961e+000
4.160000e-001	3.642326e+000
4.170000e-001	3.681122e+000
4.180000e-001	3.721280e+000
4.190000e-001	3.762728e+000
4.200000e-001	3.805392e+000
4.200000e-001	3.805392e+000
4.210000e-001	3.849197e+000
4.220000e-001	3.894066e+000
4.230000e-001	3.939920e+000
4.240000e-001	3.986680e+000
4.250000e-001	4.034264e+000
4.260000e-001	4.082591e+000
4.270000e-001	4.131579e+000
4.280000e-001	4.181144e+000
4.290000e-001	4.231203e+000
4.300000e-001	4.281671e+000
4.310000e-001	4.332465e+000
4.320000e-001	4.383498e+000
4.330000e-001	4.434687e+000
4.340000e-001	4.485947e+000
4.350000e-001	4.537193e+000
4.360000e-001	4.588342e+000
4.370000e-001	4.639309e+000
4.380000e-001	4.690014e+000
4.390000e-001	4.740373e+000
4.400000e-001	4.790308e+000
4.410000e-001	4.839738e+000
4.420000e-001	4.888586e+000
4.430000e-001	4.936776e+000
4.440000e-001	4.984232e+000
4.450000e-001	5.030882e+000
4.460000e-001	5.076655e+000
4.470000e-001	5.121481e+000
4.480000e-001	5.165292e+000
4.490000e-001	5.208023e+000
4.500000e-001	5.249612e+000
4.510000e-001	5.289996e+000
4.520000e-001	5.329118e+000
4.530000e-001	5.366921e+000
4.540000e-001	5.403352e+000
4.550000e-001	5.438360e+000
4.560000e-001	5.471897e+000
4.570000e-001	5.503758e+000
4.580000e-001	5.534173e+000
4.590000e-001	5.563027e+000
4.600000e-001	5.590246e+000
4.610000e-001	5.615798e+000
4.620000e-001	5.639650e+000
4.630000e-001	5.661774e+000
4.640000e-001	5.682147e+000
4.650000e-001	5.700747e+000
4.660000e-001	5.717554e+000
4.670000e-001	5.732554e+000
4.680000e-001	5.745733e+000
4.690000e-001	5.757083e+000
4.700000e-001	5.766595e+000
4.710000e-001	5.774266e+000
4.720000e-001	5.780096e+000
4.730000e-001	5.784086e+000
4.740000e-001	5.786241e+000
4.750000e-001	5.786570e+000
4.760000e-001	5.785084e+000
4.770000e-001	5.781795e+000
4.780000e-001	5.776720e+000
4.790000e-001	5.769879e+000
4.800000e-001	5.761293e+000
4.810000e-001	5.750986e+000
4.820000e-001	5.738985e+000
4.830000e-001	5.725320e+000
4.840000e-001	5.710022e+000
4.850000e-001	5.693125e+000
4.860000e-001	5.674667e+000
4.870000e-001	5.654684e+000
4.880000e-001	5.633219e+000
4.890000e-001	5.610314e+000
4.900000e-001	5.586013e+000
4.910000e-001	5.560364e+000
4.920000e-001	5.533416e+000
4.930000e-001	5.505218e+000
4.940000e-001	5.475823e+000
4.950000e-001	5.445284e+000
4.960000e-001	5.413658e+000
4.970000e-001	5.380999e+000
4.980000e-001	5.347366e+000
4.990000e-001	5.312819e+000
5.000000e-001	5.277417e+000
5.010000e-001	5.241221e+000
5.020000e-001	5.204293e+000
5.030000e-001	5.166697e+000
5.040000e-001	5.128496e+000
5.050000e-001	5.089754e+000
5.060000e-001	5.050536e+000
5.070000e-001	5.010906e+000
5.080000e-001	4.970931e+000
5.090000e-001	4.930676e+000
5.100000e-001	4.890207e+000
5.110000e-001	4.849588e+000
5.120000e-001	4.808887e+000
5.130000e-001	4.768167e+000
5.140000e-001	4.727495e+000
5.150000e-001	4.686934e+000
5.160000e-001	4.646567e+000
5.170000e-001	4.606426e+000
5.180000e-001	4.566586e+000
5.190000e-001	4.527109e+000
5.200000e-001	4.488057e+000
5.210000e-001	4.449489e+000
5.220000e-001	4.411466e+000
5.230000e-001	4.374044e+000
5.240000e-001	4.337281e+000
5.250000e-001	4.301232e+000
5.260000e-001	4.265951e+000
5.270000e-001	4.231491e+000
5.280000e-001	4.197901e+000
5.290000e-001	4.165230e+000
5.300000e-001	4.133527e+000
5.310000e-001	4.102835e+000
5.320000e-001	4.073198e+000
5.330000e-001	4.044658e+000
5.340000e-001	4.017252e+000
5.350000e-001	3.991019e+000
5.360000e-001	3.965992e+000
5.370000e-001	3.942205e+000
5.380000e-001	3.919689e+000
5.390000e-001	3.898470e+000
5.400000e-001	3.878575e+000
5.410000e-001	3.860027e+000
5.420000e-001	3.842848e+000
5.430000e-001	3.827055e+000
5.440000e-001	3.812665e+000
5.450000e-001	3.799691e+000
5.460000e-001	3.788145e+000
5.470000e-001	3.778034e+000
5.480000e-001	3.769364e+000
5.490000e-001	3.762140e+000
5.500000e-001	3.756360e+000
5.510000e-001	3.752025e+000
5.520000e-001	3.749129e+000
5.530000e-001	3.747665e+000
5.540000e-001	3.747626e+000
5.550000e-001	3.748998e+000
5.560000e-001	3.751767e+000
5.570000e-001	3.755919e+000
5.580000e-001	3.761432e+000
5.590000e-001	3.768287e+000
5.600000e-001	3.776460e+000
5.610000e-001	3.785926e+000
5.620000e-001	3.796655e+000
5.630000e-001	3.808619e+000
5.640000e-001	3.821785e+000
5.650000e-001	3.836119e+000
5.660000e-001	3.851585e+000
5.670000e-001	3.868144e+000
5.680000e-001	3.885757e+000
5.690000e-001	3.904382e+000
5.700000e-001	3.923975e+000
5.710000e-001	3.944493e+000
5.720000e-001	3.965888e+000
5.730000e-001	3.988113e+000
5.740000e-001	4.011119e+000
5.750000e-001	4.034856e+000
5.760000e-001	4.059271e+000
5.770000e-001	4.084313e+000
5.780000e-001	4.109927e+000
5.790000e-001	4.136061e+000
5.800000e-001	4.162658e+000
5.810000e-001	4.189662e+000
5.820000e-001	4.217047e+000
5.830000e-001	4.244695e+000
5.840000e-001	4.272578e+000
5.850000e-001	4.300648e+000
5.860000e-001	4.328840e+000
5.870000e-001	4.357104e+000
5.880000e-001	4.385388e+000
5.890000e-001	4.413647e+000
5.900000e-001	4.441845e+000
5.910000e-001	4.469954e+000
5.920000e-001	4.497947e+000
5.930000e-001	4.525798e+000
5.940000e-001	4.553473e+000
5.950000e-001	4.580935e+000
5.960000e-001	4.608145e+000
5.970000e-001	4.635060e+000
5.980000e-001	4.661642e+000
5.990000e-001	4.687852e+000
6.000000e-001	4.713652e+000
6.010000e-001	4.739008e+000
6.020000e-001	4.763884e+000
6.030000e-001	4.788247e+000
6.040000e-001	4.812063e+000
6.050000e-001	4.835300e+000
6.060000e-001	4.857930e+000
6.070000e-001	4.879919e+000
6.080000e-001	4.901237e+000
6.090000e-001	4.921854e+000
6.100000e-001	4.941742e+000
6.110000e-001	4.960875e+000
6.120000e-001	4.979225e+000
6.126667e-001	4.991012e+000
6.130000e-001	4.996762e+000
6.140000e-001	5.013474e+000
6.150000e-001	5.029336e+000
6.160000e-001	5.044332e+000
6.170000e-001	5.058452e+000
6.180000e-001	5.071689e+000
6.190000e-001	5.084033e+000
6.200000e-001	5.095477e+000
6.210000e-001	5.106014e+000
6.220000e-001	5.115636e+000
6.230000e-001	5.124338e+000
6.240000e-001	5.132114e+000
6.250000e-001	5.138964e+000
6.260000e-001	5.144886e+000
6.270000e-001	5.149884e+000
